   0.0000000000000000,   2.0000000000000000,   0.0000000000000000
   0.0000000006300000,   1.9999999999960600,  -0.0124816766533131
   0.0000000023820848,   1.9999999999445800,  -0.0459792365170080
   0.0000000058394949,   1.9999999996780700,  -0.1071321195154680
   0.0000000113196967,   1.9999999988521700,  -0.1919591027570070
   0.0000000189595819,   1.9999999970000300,  -0.2891926867259620
   0.0000000288571612,   1.9999999936341200,  -0.3861669566446050
   0.0000000411748768,   1.9999999883109300,  -0.4728255259274940
   0.0000000562127580,   1.9999999806317800,  -0.5432086409767310
   0.0000000744870236,   1.9999999701856800,  -0.5953107680021790
   0.0000000968569762,   1.9999999564350700,  -0.6301917858323380
   0.0000001247699260,   1.9999999385159100,  -0.6508758611005760
   0.0000001607836977,   1.9999999148542500,  -0.6613015439201510
   0.0000002098135971,   1.9999998896460000,  -0.6650176070379470
   0.0000002665207084,   1.9999998518845100,  -0.6663150968194110
   0.0000004690091830,   1.9999997169029600,  -0.6666390479979610
   0.0000008200189878,   1.9999994828971500,  -0.6666629267774540
   0.0000017841120170,   1.9999988401681300,  -0.6666666339629630
   0.0000058202858250,   1.9999961493800500,  -0.6666687484181360
   0.0000354179781112,   1.9999749057849700,  -0.6666804704603780
   0.0001323951642135,   1.9999102512976500,  -0.6667165188102930
   0.0011021670252364,   1.9992635140759300,  -0.6670760945836950
   0.0107998856354648,   1.9927768448787000,  -0.6707067632135310
   0.0748416429416611,   1.9490174559742600,  -0.6964086795693210
   0.2782751974975860,   1.7971028944433100,  -0.8060279432345980
   0.4902314776792460,   1.6069692052311800,  -1.0155585234206500
   0.5301323804271500,   1.5652138105741200,  -1.0795363926576600
   0.6241607660979320,   1.4542551249269200,  -1.3044305496516900
   0.6930064092683930,   1.3548736589415600,  -1.6212769482698100
   0.7383897628458070,   1.2727912377986700,  -2.0528949453121700
   0.7562820127041190,   1.2334801194631800,  -2.3653715900011900
   0.7812247617041480,   1.1653770438053000,  -3.2542835853227800
   0.7851214328303940,   1.1522046919711000,  -3.5173463893817200
   0.7930961164091210,   1.1211794702721300,  -4.3617702838633900
   0.7963044726669280,   1.1063185727196900,  -4.9401296155815300
   0.7995453398803600,   1.0889526084093200,  -5.8601228327245000
   0.8005596192450770,   1.0828044038708100,  -6.2781206182548000
   0.8016666328272060,   1.0755477946701900,  -6.8588419807836800
   0.8037623280266440,   1.0595370796315900,  -8.6398856744825800
   0.8042247812555380,   1.0573425049324700,  -8.9600809648194600
   0.8046052473527970,   1.0554784747582300,  -9.2568508822447500
   0.8049297772525370,   1.0523951011328100,  -9.7848404460271300
   0.8059254855705800,   1.0415629224853800, -12.2705982273894000
   0.8060419262760860,   1.0401092083966300, -12.7062195342874000
   0.8062463641925540,   1.0386832009720000, -13.1649812291854000
   0.8064161339412820,   1.0374616136568700, -13.5873091774321000
   0.8065609659101690,   1.0354427689967800, -14.3449920004102000
   0.8070232725137570,   1.0280588426273900, -18.0457797753213000
   0.8073191696772570,   1.0220998103133900, -22.8190051681323000
   0.8074389758390340,   1.0191761253644600, -26.2299841279719000
   0.8075116048681610,   1.0171680530675200, -29.2304393707796000
   0.8075260614842370,   1.0167402610721500, -29.9608459200524000
   0.8075506877847160,   1.0159858386383500, -31.3397288483431000
   0.8075720031457350,   1.0153036340151400, -32.6995623988377000
   0.8076254638334740,   1.0134460963856400, -37.0676116066141000
   0.8076445659067030,   1.0127190447272800, -39.1078179715543000
   0.8076654221867680,   1.0118766274333500, -41.7608434780132000
   0.8076864695220540,   1.0109642828712700, -45.0562083532154000
   0.8077231588919890,   1.0091739555679000, -53.2033621566026000
   0.8077501471127210,   1.0076178298111800, -62.8880754038888000
   0.8077634933086020,   1.0067336724281400, -69.9547894630175000
   0.8077818639913720,   1.0053265926924900, -84.4911525919040000
   0.8077961616826100,   1.0039942492828000,-103.5877724465880000
   0.8078067488122040,   1.0027820520415800,-127.4768609124420000
   0.8078166858195010,   1.0013385186847300,-167.3580607123300000
   0.8078227067105780,   1.0002130396448400,-210.0874638937400000
   0.8078252886899950,   0.9996376116901050,-236.7610948896800000
   0.8078289015422120,   0.9986950052736480,-288.5422726752290000
   0.8078326714399580,   0.9974606140758860,-373.4960317226120000
   0.8078342031419300,   0.9968518567139250,-423.3393918666910000
   0.8078363951163500,   0.9958243964382560,-520.2567937169100000
   0.8078387345087450,   0.9944371115499060,-678.2074193347420000
   0.8078409018467280,   0.9927300765531140,-917.8996568440180000
   0.8078427783511980,   0.9907073895361580,-1269.8103419769100000
   0.8078443547939350,   0.9883418210556080,-1777.9539657098500000
   0.8078456641353240,   0.9855812821831910,-2505.3970151368600000
